quelle,url,titel,address,plz,bezirk,preis,wohnfläche,zimmer,balkon,terrasse,garten,einbauküche,fahrstuhl,keller,garage,carport,parkplatz,barrierefrei,haustiere_erlaubt,teilmöbliert_/_möbliert,stockwerk,verfügbar,bautyp,zustand,baujahr,preis_raw,wohnfläche_raw,zimmer_raw,böden,befristung,heizung,abstellraum,objekttyp,grundfläche,objektbeschreibung,lage,ausstattung,preis_und_detailinformation,zusatzinformationen,sonstiges,energieausweis_heizung,details,beschreibung,merkmale,highlight_raw
immowelt,https://www.immowelt.at/expose/2nts454,U3-Nähe | Erstbezug | Nachhaltiger Neubau in Ottakring,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,31.77,1.5,True,False,,False,True,False,False,,False,,False,False,4. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 820,"31,77 m²","1,5","Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nyq454,"ODO25 | 1,5 Zimmer | Balkon | Erstbezug | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,31.77,1.5,True,False,,True,True,False,True,,False,,False,False,4. Geschoss,01.07.2026,,Erstbezug,2026,€ 820,"31,77 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nep454,"ODO25 | 1,5 Zimmer | Balkon | kompakte Wohnlösung | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,31.77,1.5,True,False,,True,True,False,True,,False,,False,False,3. Geschoss,01.07.2026,,Erstbezug,2026,"€ 810,01","31,77 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n7l454,"ODO25 | 1,5 Zimmer | Balkon | kompakt & effizient | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,31.77,1.5,True,False,,True,True,False,True,,False,,False,False,2. Geschoss,01.07.2026,,Erstbezug,2026,"€ 799,01","31,77 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n8j454,"ODO25 | 1,5 Zimmer | effizienter Grundriss | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,31.77,1.5,False,False,,True,True,False,True,,False,,False,False,1. Geschoss,01.07.2026,,Erstbezug,2026,€ 749,"31,77 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mgte5z,ERSTBEZUG! ENTZÜCKENDE SINGLE-WOHNUNG IM DACHGESCHOSS - JETZT SCHNELL SEIN,Straße nicht freigegeben 1170 Wien (Hernals),1170,17,,31.72,2.0,True,False,,False,True,False,False,,False,,False,False,4. Geschoss (Dachgeschoss),sofort,Neubau,Erstbezug,2025,"€ 936,62","31,72 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon barrierefrei, rollstuhlgerecht Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nc8554,"Ideal für Studierende und Singles: Modernes, komfortables Wohnen in grüner Lage des 13. Bezirks",Feldkellergasse 16 1130 Wien (Hietzing),1130,13,,31.21,1.0,False,False,,True,False,False,False,,False,,False,False,3. Geschoss,nach Absprache,,Erstbezug,2025,,"31,21 m²",1,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Einbauküche barrierefrei Böden: Parkett Zustand: Erstbezug Baujahr: 2025,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nnf752,Charmante 1-Zimmer-Wohnung direkt an der Spittelauer Lände - ideal für Singles oder Studenten! - 6B,Spittelauer Lände 9 1090 Wien (Alsergrund),1090,9,,31.0,1.0,False,False,,True,True,True,False,,False,,False,False,1. Geschoss,sofort,,gepflegt,1999,,31 m²,1,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Kelleranteil Baujahr: 1999 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n4hx53,Singlehit - Wohnen am Wasser - Nähe U1 Station Donau,Wagramer Straße 1220 Wien (Donaustadt),1220,22,,30.95,1.0,True,False,,False,True,False,False,,False,,False,False,7. Geschoss,ab 1.2.2026,Neubau,,2023,"€ 893,83","30,95 m²",1,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon, Loggia offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig voll klimatisiert Baujahr: 2023 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mcz95z,"Neubauprojekt ""Herz & Heim"" in Simmering - 1 Zimmer-Wohnung mit Loggia - zu Mieten in 1110 Wien",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,30.86,1.0,True,False,,True,True,True,False,,False,,True,True,2. Geschoss,Q3 2026,,Erstbezug,2026,"€ 719,01","30,86 m²",1,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Loggia Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nu9a54,"ODO25 - Komfortables Wohnen mit bodentiefen Fenstern, Freiflächen & ÖGNI-Gold-Anspruch",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,True,False,,False,True,False,False,,False,,False,False,4. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 810,"30,68 m²","1,5","Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ndn754,Smarte Neubauwohnungen nahe U3 - Heizen & Kühlen mit Erdwärme,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,False,False,,False,True,False,False,,False,,False,False,1. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 749,"30,68 m²","1,5","Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nww554,Ihr neues Zuhause in Wien-Ottakring - ODO25 vereint Komfort & Nachhaltigkeit,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,True,False,,False,True,False,False,,False,,False,False,2. Geschoss,01.07.2026,Neubau,Erstbezug,2026,€ 790,"30,68 m²","1,5","Fliesenboden, Kunststoffboden",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Kunststoffboden Zustand: Erstbezug voll klimatisiert Weitere Räume: Abstellraum Baujahr: 2026 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npv454,"ODO25 | 1,5 Zimmer | kompakte Stadtwohnung | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,False,False,,True,True,False,True,,False,,False,False,1. Geschoss,01.07.2026,,Erstbezug,2026,€ 749,"30,68 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nsq454,ODO25 | 2 Zimmer | Balkon | Erstbezug | Mietbeginn ab 01.07.2026,Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,True,False,,True,True,False,True,,False,,False,False,4. Geschoss,01.07.2026,,Erstbezug,2026,€ 810,"30,68 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nap454,"ODO25 | 1,5 Zimmer | Balkon | effizient geschnitten | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,True,False,,True,True,False,True,,False,,False,False,3. Geschoss,01.07.2026,,Erstbezug,2026,€ 799,"30,68 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n4l454,"ODO25 | 1,5 Zimmer | Balkon | Mietbeginn ab 01.07.2026",Odoakergasse 25 1160 Wien (Ottakring),1160,16,,30.68,1.5,True,False,,True,True,False,True,,False,,False,False,2. Geschoss,01.07.2026,,Erstbezug,2026,€ 790,"30,68 m²","1,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2026 Personenaufzug 19 Stellplätze: Tiefgarage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nl2q52,"Neubauprojekt ""Herz & Heim"" in Simmering - 1 Zimmer-Wohnung mit Loggia - zu Mieten in 1110 Wien",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,30.49,1.0,False,False,,True,True,True,False,,False,,True,True,2. Geschoss,Q3 2026,,Erstbezug,2026,"€ 719,01","30,49 m²",1,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nxds53,SEHR ORDENTLICHE SINGLEWOHNUNG IN CAMPUS-NÄHE,"Straße nicht freigegeben 1090 Wien 9.,Alsergrund",1090,9,,30.0,1.0,False,False,,False,False,False,False,,False,,False,False,,ab 15.01.2026,,gepflegt,1880,"€ 422,07",30 m²,1,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Böden: Parkett Zustand: gepflegt Anschlüsse: Kabelanschluss Baujahr: 1880 Zustand: Altbau (bis 1945),<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mzyu5v,Urbaner Lifestyle: Designerwohnung in Bestlage nahe Hauptbahnhof | Erstbezug,Laxenburger Straße 1100 Wien (Favoriten),1100,10,,30.0,1.0,True,False,,False,True,False,False,,False,,False,False,9. Geschoss,ab sofort,Neubau,Erstbezug,2025,"€ 995,01",30 m²,1,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Dusche Loggia offene Küche Böden: Fliesenboden, Parkett Zustand: Erstbezug voll klimatisiert Baujahr: 2025 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n9g454,Gemütliche 1-Zimmer Wohnung in Meidling - Ihre Chance!,Straße nicht freigegeben 1120 Wien (Meidling),1120,12,,27.19,1.0,False,False,,False,False,False,False,,False,,False,False,1. Geschoss,sofort,,,,,"27,19 m²",1,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Böden: Parkett Ausstattung: neuwertig,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nyfx53,"++near the first district++ Short-term apartment in one of the best locations in vienna, up to 6 months, fully furnished! all in!",Straße nicht freigegeben 1020 Wien (Leopoldstadt),1020,2,,25.0,1.0,False,True,,True,True,False,False,,False,,False,True,4. Geschoss,ab sofort,Neubau,,,"€ 949,91",25 m²,1,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Terrasse Einbauküche Ausstattung: möbliert Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mbyd5w,DIE ZIMMEREI | Ab April: Möblierte 1-Zimmer-Wohnung an der Universität SFU und WU | Bigger Bude,Vorgartenstraße 204 1020 Wien (Leopoldstadt),1020,2,,22.0,1.0,False,False,,True,True,True,False,,False,,False,False,3. Geschoss,01.04.2026,,,,€ 760,22 m²,1,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Einbauküche Weitere Räume: Kelleranteil Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mvjl5z,"DIE ZIMMEREI | Top Lage: Möblierte 1-Zimmer-Wohnung im 2. Bezirk, ideal für Studierende | Basic Bude",Vorgartenstraße 204 1020 Wien (Leopoldstadt),1020,2,,19.33,1.0,False,False,,True,True,True,False,,False,,False,False,1. Geschoss,01.04.2026,,,2015,€ 700,"19,33 m²",1,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Einbauküche Weitere Räume: Kelleranteil Baujahr: 2015 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nqmh54,3 Zimmer Wohnung im Stilaltbau mit Balkon - Hauptbahnhof,Straße nicht freigegeben 1040 Wien (Wieden),1040,4,,,3.0,True,False,,False,False,False,False,,False,,False,False,2. Geschoss,01.02.2026,,,,€ 1.445,k.A.,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon offene Küche Böden: Fliesenboden, Parkett",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n2z554,Wohnung der Superlative in der Prinz Eugen-Straße mit Blick auf das Schloss Belvedere!,Prinz Eugen-Straße 1040 Wien (Wieden),1040,4,,,6.0,False,False,,True,True,False,False,,False,,False,False,2. Geschoss,sofort,,gepflegt,,"€ 4.924,46",k.A.,6,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster, Wanne und Dusche, Gäste-WC, Bidet Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt voll klimatisiert Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n8pz53,Urbanes Juwel am Karlsplatz: Exklusive 4-Zimmer-Dachterrassenwohnung - VIDEO verfügbar!,Karlsplatz 1040 Wien (Wieden),1040,4,,,4.0,True,False,,True,True,True,False,,False,,True,False,Dachgeschoss,sofort,,,,,k.A.,4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche, Gäste-WC Balkon Einbauküche barrierefrei, WG-geeignet Böden: Fliesenboden, Parkett voll klimatisiert Weitere Räume: Kelleranteil Haustiere erlaubt Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nwrt53,Büro mit Top-Aufteilung & 2 Balkonen im Herzen Meidlings,Straße nicht freigegeben 1120 Wien (Meidling),1120,12,,,2.0,True,True,,True,True,False,False,,False,,False,False,,sofort,,renoviert / saniert,1974,€ 1.261,k.A.,2,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon, Terrasse Einbauküche Böden: Parkett Zustand: renoviert / saniert Baujahr: 1974 Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npmp53,"WG-geeignet: Schöner 3,5-Zimmer-Altbau mit hofseitigem Schlafzimmer",Straße nicht freigegeben 1180 Wien (Währing),1180,18,,,3.5,False,False,,True,False,False,False,,False,,False,False,3. Geschoss,sofort,,Altbau (bis 1945),1890,"€ 1.798,20",k.A.,"3,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Einbauküche Böden: Fliesenboden, Parkett Weitere Räume: Abstellraum Baujahr: 1890 Zustand: Altbau (bis 1945)",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ny9p53,Sehr gute Lage - Kleinwohnung (1 Zimmer) im 7. Bezirk,Schottenfeldgasse 1070 Wien (Neubau),1070,7,,,1.0,False,False,,False,True,False,False,,False,,False,False,4. Geschoss,sofort,,,,"€ 840,35",k.A.,1,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Wanne Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nc4k54,Attraktive 2-Zimmer-Wohnung mit Loggia nähe U4 Braunweiggasse,Penzinger Straße 1140 Wien (Penzing),1140,14,,,2.0,True,False,,False,True,False,False,,False,,False,False,2. Geschoss,sofort,Neubau,,,€ 999,k.A.,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Loggia offene Küche Böden: Fliesenboden, Parkett Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nu8u52,Altbauwohnung im 9. Bezirk - frisch saniert!,Straße nicht freigegeben 1090 Wien (Alsergrund),1090,9,,,3.5,False,False,,False,True,False,False,,False,,False,False,1. Geschoss,,,renoviert / saniert,,"€ 1.971,85",k.A.,"3,5",Laminat,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Böden: Laminat Zustand: renoviert / saniert Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nz9l52,Moderne 2 Zi Wohnung mit Balkon provisionsfrei - nahe U1 (Kagraner Platz),Am langen Felde 1220 Wien (Donaustadt),1220,22,,,2.0,True,False,,True,True,False,False,,False,,False,False,5. Geschoss,01.04.2026,Neubau,,2023,"€ 870,27",k.A.,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Abstellraum Baujahr: 2023 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m6fn5z,"Großzügige, renovierte 3 Zimmer Altbauwohnung - ab sofort - zentrumsnah (Margaretenstraße 25)",Straße nicht freigegeben 1040 Wien (Wieden),1040,4,,,3.0,False,False,,True,True,False,False,,False,,False,False,3. Geschoss,Jänner 2026,,gepflegt,1948,€ 2.500,k.A.,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne, Gäste-WC Einbauküche WG-geeignet Böden: Fliesenboden, Parkett Zustand: gepflegt Anschlüsse: Kabelanschluss Baujahr: 1948 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m5ff5z,Moderne 2 Zi -Wohnung mit Loggia - nahe Milleniumcity (provisionsfrei!),Dresdner Straße 1200 Wien (Brigittenau),1200,20,,,2.0,True,False,,True,True,False,True,,True,,False,False,1. Geschoss,01.02.2026,Neubau,,,€ 999,k.A.,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m9ye5z,Moderne 2 Zi Wohnung mit Balkon provisionsfrei - nahe U1,Bertha-von-Suttner-Gasse 1220 Wien (Donaustadt),1220,22,,,2.0,True,False,,True,True,False,True,,True,,False,False,3. Geschoss,01.02.2026,Neubau,,,"€ 899,01",k.A.,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mves5y,AB SOFORT VERFÜGBAR | 2-ZIMMER-WOHNUNG IN MEIDLING | GEPFLEGTE WOHNANLAGE,Straße nicht freigegeben 1120 Wien (Meidling),1120,12,,,,False,False,,True,False,False,False,,False,,False,False,3. Geschoss,,,,2007,"€ 929,70",k.A.,k.A.,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Einbauküche, offene Küche Baujahr: 2007",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mmxh5y,Neubauprojekt in Simmering - Erstbezug - 1- bis 3-Zimmer Wohnungen - zu mieten in 1110 Wien,Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,,,False,False,,True,True,True,False,,False,,True,True,,Q3 2026,,Erstbezug,2026,,k.A.,k.A.,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nftj54,1010! Elegante 4-Zimmer Altbauwohnung direkt am Schottenring!,Straße nicht freigegeben 1010 Wien (Innere Stadt),1010,1,,,4.0,False,False,,True,True,False,False,,False,,False,False,3. Geschoss,Ab sofort,,Altbau (bis 1945),1887,"€ 5.096,21",k.A.,4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Einbauküche Böden: Fliesenboden, Parkett voll klimatisiert Baujahr: 1887 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mtmd5x,Helle 3-Zimmer-Dachgeschoß-Wohnung mit Blick auf die Votivkirche,Straße nicht freigegeben 1090 Wien (Alsergrund),1090,9,,,3.0,False,False,,False,True,False,False,,False,,False,False,5. Geschoss,sofort,,gepflegt,,"€ 1.506,07",k.A.,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Pantry Böden: Fliesenboden, Parkett Zustand: gepflegt Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m4uj5w,4 ZIMMER | FAMILIENWOHNUNG MIT 2 FREIFLÄCHEN | DACHGESCHOSSWOHNUNG | AB SOFORT VERFÜGBAR,Straße nicht freigegeben 1100 Wien (Favoriten),1100,10,,,4.0,True,False,,True,True,False,False,,False,,False,False,Dachgeschoss,,,,,"€ 1.778,88",k.A.,4,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon, Loggia Einbauküche Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mfzv5v,"Terrassenwohnung mit Fernblick, Lift - Erstbezug nach Sanierung - Toplage beim Wasser!",Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,,2.0,False,True,,False,True,False,False,,False,,False,False,,,Neubau,,1965,€ 1.047,k.A.,2,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Fenster und Dusche Terrasse offene Küche Böden: Parkett Baujahr: 1965 Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
